Census,Election_Date,Month,Year,Ward,Polling_Place,Registered_Voters,11_AM_Turnout_Total,11_AM_Absentees_Processed,11_AM_Provisionals,11_AM_Turnout_Percentage,11_AM_Turnout_Projection,4_PM_Turnout_Total,4_PM_Absentees_Processed,4_PM_Provisionals,4_PM_Turnout_Percentage,4_PM_Turnout_Projection,8_PM_Turnout,8_PM_Provisionals,Final_Turnout_Percentage,OBJECTID
2000,4/5/11,April,2011,94,MPD West,891,149,,NA,0.17,NA,288,,NA,0.32,NA,507,NA,0.57,1381
2000,4/5/11,April,2011,121,MPD West,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1382
2000,4/5/11,April,2011,122,MPD West,48,6,,NA,0.13,NA,13,,NA,0.27,NA,20,NA,0.42,1383
2000,4/5/11,April,2011,123,MPD West,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1384
2000,4/5/11,April,2011,124,MPD West,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1385
2000,4/5/11,April,2011,95,Falk,777,135,,NA,0.17,NA,261,,NA,0.34,NA,410,NA,0.53,1386
2000,4/5/11,April,2011,96,Falk,2046,417,,NA,0.2,NA,854,,NA,0.42,NA,1262,NA,0.62,1387
2000,4/5/11,April,2011,126,Falk,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1388
2000,4/5/11,April,2011,137,Falk,55,5,,NA,0.09,NA,22,,NA,0.4,NA,39,NA,0.71,1389
2000,4/5/11,April,2011,97,Ice Arena,438,106,,NA,0.24,NA,222,,NA,0.51,NA,278,NA,0.63,1390
2000,4/5/11,April,2011,98,Ice Arena,2315,287,,NA,0.12,NA,661,,NA,0.29,NA,1051,NA,0.45,1391
2000,4/5/11,April,2011,128,Ice Arena,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1392
2000,4/5/11,April,2011,130,Ice Arena,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1393
2000,4/5/11,April,2011,134,Ice Arena,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1394
2000,4/5/11,April,2011,99,Our Redeemer,4340,671,,NA,0.15,NA,1451,,NA,0.33,NA,2191,NA,0.5,1395
2000,4/5/11,April,2011,99,Elver Park,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1396
2000,4/5/11,April,2011,107,Our Redeemer,183,23,,NA,0.13,NA,51,,NA,0.28,NA,76,NA,0.42,1397
2000,4/5/11,April,2011,114,Elver Park,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1398
2000,4/5/11,April,2011,114,Our Redeemer,151,27,,NA,0.18,NA,51,,NA,0.34,NA,79,NA,0.52,1399
2000,4/5/11,April,2011,125,Our Redeemer,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1400
2000,4/5/11,April,2011,142,Our Redeemer,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1401
2000,7/19/11,July,2011,1,Glendale,2813,175,,NA,0.06,NA,379,,NA,0.13,NA,644,NA,0.23,1402
2000,7/19/11,July,2011,2,City Church,2451,175,,NA,0.07,NA,447,,NA,0.18,NA,749,NA,0.31,1403
2000,7/19/11,July,2011,2,Lake City,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1404
2000,7/19/11,July,2011,3,Elvehjem,1277,116,,NA,0.09,NA,266,,NA,0.21,NA,467,NA,0.37,1405
2000,7/19/11,July,2011,4,Elvehjem,1514,74,,NA,0.05,NA,204,,NA,0.13,NA,311,NA,0.21,1406
2000,7/19/11,July,2011,131,Elvehjem,4,0,,NA,0,NA,0,,NA,0,NA,2,NA,0.5,1407
2000,7/19/11,July,2011,5,Door Creek Church,3052,155,,NA,0.05,NA,454,,NA,0.15,NA,703,NA,0.23,1408
2000,7/19/11,July,2011,5,Kennedy,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1409
2000,7/19/11,July,2011,6,Kennedy,1578,154,,NA,0.1,NA,347,,NA,0.22,NA,517,NA,0.33,1410
2000,7/19/11,July,2011,7,New Beginnings,1836,132,,NA,0.07,NA,304,,NA,0.17,NA,525,NA,0.29,1411
2000,7/19/11,July,2011,8,American Family,1661,66,,NA,0.04,NA,190,,NA,0.11,NA,277,NA,0.17,1412
2000,7/19/11,July,2011,10,LaFollette,1599,143,,NA,0.09,NA,347,,NA,0.22,NA,538,NA,0.34,1413
2000,7/19/11,July,2011,11,Whitehorse,2422,195,,NA,0.08,NA,447,,NA,0.18,NA,761,NA,0.31,1414
2000,7/19/11,July,2011,12,Hawthorne,1155,78,,NA,0.07,NA,184,,NA,0.16,NA,306,NA,0.26,1415
2000,7/19/11,July,2011,13,Hawthorne,556,31,,NA,0.06,NA,68,,NA,0.12,NA,102,NA,0.18,1416
2000,7/19/11,July,2011,33,Olbrich,2892,359,,NA,0.12,NA,730,,NA,0.25,NA,1254,NA,0.43,1417
2000,7/19/11,July,2011,55,MPD South,120,4,,NA,0.03,NA,6,,NA,0.05,NA,16,NA,0.13,1418
2000,7/19/11,July,2011,56,MPD South,1398,47,,NA,0.03,NA,131,,NA,0.09,NA,217,NA,0.16,1419
2000,7/19/11,July,2011,56,Nghbrhd Interv,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1420
2000,8/9/11,August,2011,1,Glendale,2813,88,,NA,0.03,NA,199,,NA,0.07,NA,325,NA,0.12,1421
2000,8/9/11,August,2011,2,City Church,2451,94,,NA,0.04,NA,226,,NA,0.09,NA,414,NA,0.17,1422
2000,8/9/11,August,2011,2,Lake City,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1423
2000,8/9/11,August,2011,3,Elvehjem,1277,34,,NA,0.03,NA,116,,NA,0.09,NA,230,NA,0.18,1424
2000,8/9/11,August,2011,4,Elvehjem,1514,43,,NA,0.03,NA,125,,NA,0.08,NA,192,NA,0.13,1425
2000,8/9/11,August,2011,131,Elvehjem,4,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1426
2000,8/9/11,August,2011,5,Door Creek Church,3052,79,,NA,0.03,NA,214,,NA,0.07,NA,320,NA,0.1,1427
2000,8/9/11,August,2011,5,Kennedy,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1428
2000,8/9/11,August,2011,6,Kennedy,1578,62,,NA,0.04,NA,161,,NA,0.1,NA,243,NA,0.15,1429
2000,8/9/11,August,2011,7,New Beginnings,1836,74,,NA,0.04,NA,184,,NA,0.1,NA,282,NA,0.15,1430
2000,8/9/11,August,2011,8,American Family,1661,39,,NA,0.02,NA,135,,NA,0.08,NA,174,NA,0.1,1431
2000,8/9/11,August,2011,10,LaFollette,1599,61,,NA,0.04,NA,147,,NA,0.09,NA,259,NA,0.16,1432
2000,8/9/11,August,2011,11,Whitehorse,2422,102,,NA,0.04,NA,240,,NA,0.1,NA,432,NA,0.18,1433
2000,8/9/11,August,2011,12,Hawthorne,1155,33,,NA,0.03,NA,74,,NA,0.06,NA,172,NA,0.15,1434
2000,8/9/11,August,2011,13,Hawthorne,556,20,,NA,0.04,NA,46,,NA,0.08,NA,82,NA,0.15,1435
2000,8/9/11,August,2011,33,Olbrich,2892,206,,NA,0.07,NA,529,,NA,0.18,NA,808,NA,0.28,1436
2000,8/9/11,August,2011,55,MPD South,120,1,,NA,0.01,NA,2,,NA,0.02,NA,4,NA,0.03,1437
2000,8/9/11,August,2011,56,MPD South,1398,2,,NA,0,NA,77,,NA,0.06,NA,110,NA,0.08,1438
2000,8/9/11,August,2011,56,Nghbrhd Interv,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1439
2010,2/21/12,February,2012,1,Glendale,1155,8,,0,0.01,,35,,0,0.03,,90,0,0.08,1440
2010,2/21/12,February,2012,2,Glendale,1097,38,,0,0.03,,68,,0,0.06,,70,1,0.06,1441
2010,2/21/12,February,2012,3,City Church,845,23,,0,0.03,,42,,0,0.05,,91,0,0.11,1442
2010,2/21/12,February,2012,4,City Church,576,22,,0,0.04,,43,,0,0.07,,76,0,0.13,1443
2010,2/21/12,February,2012,7,City Church,1039,50,,0,0.05,,111,,0,0.11,,142,0,0.14,1444
2010,2/21/12,February,2012,5,Elvehjem,1047,43,,0,0.04,,87,,0,0.08,,167,1,0.16,1445
2010,2/21/12,February,2012,6,Elvehjem,1752,41,,0,0.02,,118,,0,0.07,,224,0,0.13,1446
2010,2/21/12,February,2012,8,Door Creek Church,1482,4,,0,0,,73,,0,0.05,,143,0,0.1,1447
2010,2/21/12,February,2012,9,East Police District,1594,51,,0,0.03,,110,,0,0.07,,215,0,0.13,1448
2010,2/21/12,February,2012,10,Kennedy,1582,60,,0,0.04,,129,,0,0.08,,231,0,0.15,1449
2010,2/21/12,February,2012,11,American Family,751,10,,0,0.01,,37,,0,0.05,,51,0,0.07,1450
2010,2/21/12,February,2012,17,American Family,926,19,,0,0.02,,43,,0,0.05,,95,0,0.1,1451
2010,2/21/12,February,2012,12,New Beginnings,1817,45,,0,0.02,,131,,0,0.07,,223,0,0.12,1452
2010,2/21/12,February,2012,13,LaFollette,544,16,,0,0.03,,47,,0,0.09,,74,0,0.14,1453
2010,2/21/12,February,2012,14,LaFollette,496,6,,0,0.01,,42,,0,0.08,,74,0,0.15,1454
2010,2/21/12,February,2012,15,LaFollette,1103,28,,0,0.03,,64,,0,0.06,,124,0,0.11,1455
2010,2/21/12,February,2012,16,Whitehorse,2419,65,,0,0.03,,212,,0,0.09,,320,1,0.13,1456
2010,2/21/12,February,2012,18,Hy-Vee,826,14,,0,0.02,,32,,0,0.04,,64,0,0.08,1457
2010,2/21/12,February,2012,21,Hy-Vee,802,28,,0,0.03,,49,,0,0.06,,84,0,0.1,1458
2010,2/21/12,February,2012,19,Madison Armory,688,12,,0,0.02,,28,,0,0.04,,47,0,0.07,1459
2010,2/21/12,February,2012,20,Madison Armory,182,6,,0,0.03,,14,,0,0.08,,22,0,0.12,1460
2010,2/21/12,February,2012,22,Streets East,1393,19,,0,0.01,,15,,0,0.01,,106,0,0.08,1461
2010,2/21/12,February,2012,23,Fire Station #11,565,8,,0,0.01,,40,,0,0.07,,50,0,0.09,1462
2010,2/21/12,February,2012,24,Oakwood East,656,30,,0,0.05,,103,,0,0.16,,123,0,0.19,1463
2010,2/21/12,February,2012,25,Eastside Lutheran,1957,46,,0,0.02,,116,,0,0.06,,198,1,0.1,1464
2010,2/21/12,February,2012,26,Eastside Lutheran,1144,23,,0,0.02,,59,,0,0.05,,113,0,0.1,1465
2010,2/21/12,February,2012,27,Madison College,450,1,,0,0,,1,,0,0,,3,0,0.01,1466
2010,2/21/12,February,2012,28,Madison College,1236,29,,0,0.02,,77,,0,0.06,,141,0,0.11,1467
2010,2/21/12,February,2012,29,East High,3063,99,,0,0.03,,210,,0,0.07,,498,0,0.16,1468
2010,2/21/12,February,2012,30,Sherman,1155,30,,0,0.03,,66,,0,0.06,,117,0,0.1,1469
2010,2/21/12,February,2012,31,St Paul,1126,47,,1,0.04,,142,,1,0.13,,216,1,0.19,1470
2010,2/21/12,February,2012,32,Packers Townhomes,645,20,,0,0.03,,70,,0,0.11,,104,0,0.16,1471
2010,2/21/12,February,2012,33,Warner Park,899,21,,0,0.02,,65,,0,0.07,,96,0,0.11,1472
2010,2/21/12,February,2012,34,Warner Park,930,24,,0,0.03,,93,,0,0.1,,117,0,0.13,1473
2010,2/21/12,February,2012,35,Mendota,1213,33,,0,0.03,,72,,0,0.06,,128,0,0.11,1474
2010,2/21/12,February,2012,36,Mendota,1231,37,,0,0.03,,113,,0,0.09,,178,0,0.14,1475
2010,2/21/12,February,2012,37,Lindbergh,1477,46,,0,0.03,,109,,0,0.07,,173,0,0.12,1476
2010,2/21/12,February,2012,38,Blackhawk School,2503,107,,0,0.04,,287,,0,0.11,,430,0,0.17,1477
2010,2/21/12,February,2012,112,Blackhawk School,0,0,,0,0,,0,,0,0,,1,0,0,1478
2010,2/21/12,February,2012,39,Hawthorne,1502,42,,0,0.03,,98,,0,0.07,,189,0,0.13,1479
2010,2/21/12,February,2012,40,Olbrich,2563,103,,0,0.04,,250,,0,0.1,,497,2,0.19,1480
2010,2/21/12,February,2012,41,O'Keeffe,2593,100,,0,0.04,,247,,0,0.1,,429,0,0.17,1481
2010,2/21/12,February,2012,42,Wil-Mar,3099,79,,0,0.03,,196,,0,0.06,,377,0,0.12,1482
2010,2/21/12,February,2012,43,Madison Municipal Building,469,11,,0,0.02,,22,,0,0.05,,33,0,0.07,1483
2010,2/21/12,February,2012,52,Madison Municipal Building,767,21,,0,0.03,,53,,0,0.07,,71,1,0.09,1484
2010,2/21/12,February,2012,44,Tenney Park,1558,92,,0,0.06,,203,,0,0.13,,355,0,0.23,1485
2010,2/21/12,February,2012,45,Lapham,3117,66,,0,0.02,,181,,0,0.06,,395,1,0.13,1486
2010,2/21/12,February,2012,46,Gates of Heaven,2864,34,,0,0.01,,82,,0,0.03,,165,1,0.06,1487
2010,2/21/12,February,2012,47,Lowell Center,2456,3,,0,0,,26,,0,0.01,,36,0,0.01,1488
2010,2/21/12,February,2012,48,Lowell Center,1174,4,,0,0,,12,,0,0.01,,16,0,0.01,1489
2010,2/21/12,February,2012,49,Fire Station #1,2515,3,,0,0,,12,,0,0,,18,0,0.01,1490
2010,2/21/12,February,2012,50,Doyle Administration,2008,7,,0,0,,10,,0,0,,25,0,0.01,1491
2010,2/21/12,February,2012,51,Madison Senior Center,1515,42,,0,0.03,,125,,0,0.08,,205,1,0.14,1492
2010,2/21/12,February,2012,53,Capitol Lakes Retirement,2623,74,,0,0.03,,235,,0,0.09,,278,0,0.11,1493
2010,2/21/12,February,2012,54,Student Services Center,441,0,,0,0,,4,,0,0.01,,6,0,0.01,1494
2010,2/21/12,February,2012,55,Porchlight,2863,6,,0,0,,18,,0,0.01,,28,0,0.01,1495
2010,2/21/12,February,2012,56,Gordon Commons,3987,1,,0,0,,5,,0,0,,13,0,0,1496
2010,2/21/12,February,2012,57,UW Memorial Library,1739,1,,0,0,,,,,0,,19,0,0.01,1497
2010,2/21/12,February,2012,58,UW Memorial Union,1050,0,,0,0,,8,,0,0.01,,13,1,0.01,1498
2010,2/21/12,February,2012,59,Holt Commons,1435,3,,0,0,,15,,0,0.01,,27,0,0.02,1499
2010,2/21/12,February,2012,60,Eagle Heights,791,19,,0,0.02,,35,,0,0.04,,59,0,0.07,1500
2010,2/21/12,February,2012,61,First Congregational,2959,39,,0,0.01,,95,,0,0.03,,170,1,0.06,1501
2010,2/21/12,February,2012,62,Blessed Sacrament,823,49,,0,0.06,,120,,0,0.15,,233,0,0.28,1502
2010,2/21/12,February,2012,63,West High,2079,35,,0,0.02,,92,,0,0.04,,180,0,0.09,1503
2010,2/21/12,February,2012,64,Hoyt,1661,41,,0,0.02,,108,,0,0.07,,203,0,0.12,1504
2010,2/21/12,February,2012,82,Hoyt,1380,43,,0,0.03,,104,,0,0.08,,185,0,0.13,1505
2010,2/21/12,February,2012,65,Dudgeon,2824,115,,0,0.04,,271,,0,0.1,,474,1,0.17,1506
2010,2/21/12,February,2012,66,St James,2849,65,,0,0.02,,157,,0,0.06,,225,0,0.08,1507
2010,2/21/12,February,2012,67,Brittingham,1163,12,,0,0.01,,30,,0,0.03,,79,0,0.07,1508
2010,2/21/12,February,2012,68,Trinity UMC,1261,25,,0,0.02,,64,,0,0.05,,128,0,0.1,1509
2010,2/21/12,February,2012,69,Bjarne Romnes,1931,58,,0,0.03,,151,,0,0.08,,235,0,0.12,1510
2010,2/21/12,February,2012,70,Bridge-Lake Point-Waunona,951,25,,0,0.03,,69,,0,0.07,,114,0,0.12,1511
2010,2/21/12,February,2012,113,Bridge-Lake Point-Waunona,0,0,,0,0,,0,,0,0,,0,0,0,1512
2010,2/21/12,February,2012,71,South Police,1513,30,,0,0.02,,74,,0,0.05,,108,0,0.07,1513
2010,2/21/12,February,2012,72,Boys & Girls Club,706,3,,0,0,,21,,0,0.03,,39,0,0.06,1514
2010,2/21/12,February,2012,73,Village on Park,666,4,,0,0.01,,28,,0,0.04,,45,0,0.07,1515
2010,2/21/12,February,2012,74,Leopold,431,3,,0,0.01,,11,,0,0.03,,26,0,0.06,1516
2010,2/21/12,February,2012,75,Arbor Hills - Leopold,1338,45,,0,0.03,,,,,0,,205,0,0.15,1517
2010,2/21/12,February,2012,76,Head Start,940,18,,0,0.02,,126,,0,0.13,,77,1,0.08,1518
2010,2/21/12,February,2012,77,Toki,1911,51,,0,0.03,,168,,0,0.09,,259,0,0.14,1519
2010,2/21/12,February,2012,78,Thoreau,2455,91,,0,0.04,,223,,0,0.09,,411,0,0.17,1520
2010,2/21/12,February,2012,79,Odana Hills,2698,121,,0,0.04,,332,,0,0.12,,534,0,0.2,1521
2010,2/21/12,February,2012,80,Midvale,175,10,,0,0.06,,20,,0,0.11,,109,0,0.62,1522
2010,2/21/12,February,2012,81,Midvale,1522,65,,0,0.04,,165,,0,0.11,,190,0,0.12,1523
2010,2/21/12,February,2012,83,Covenant Presbyterian,1649,57,,0,0.03,,186,,0,0.11,,284,0,0.17,1524
2010,2/21/12,February,2012,84,Hill Farm,1780,54,,0,0.03,,166,,0,0.09,,262,0,0.15,1525
2010,2/21/12,February,2012,85,Stephens,1728,75,,1,0.04,,180,,1,0.1,,34,1,0.02,1526
2010,2/21/12,February,2012,86,Spring Harbor,2030,66,,0,0.03,,171,,0,0.08,,286,0,0.14,1527
2010,2/21/12,February,2012,87,Crestwood,2139,75,,0,0.04,,266,,0,0.12,,372,0,0.17,1528
2010,2/21/12,February,2012,88,Alicia Ashman,1926,63,,0,0.03,,151,,0,0.08,,292,0,0.15,1529
2010,2/21/12,February,2012,89,Oakwood West,2084,98,,0,0.05,,225,,0,0.11,,453,0,0.22,1530
2010,2/21/12,February,2012,90,Madison Ice Arena,922,25,,0,0.03,,83,,0,0.09,,98,0,0.11,1531
2010,2/21/12,February,2012,104,Madison Ice Arena,1757,35,,0,0.02,,86,,0,0.05,,123,0,0.07,1532
2010,2/21/12,February,2012,91,Falk,1433,50,,0,0.03,,126,,0,0.09,,212,0,0.15,1533
2010,2/21/12,February,2012,92,Our Redeemer,1277,45,,0,0.04,,91,,0,0.07,,142,0,0.11,1534
2010,2/21/12,February,2012,103,Our Redeemer,555,4,,0,0.01,,9,,0,0.02,,16,0,0.03,1535
2010,2/21/12,February,2012,93,Good Shepherd,292,3,,0,0.01,,9,,0,0.03,,14,0,0.05,1536
2010,2/21/12,February,2012,94,Good Shepherd,856,34,,0,0.04,,86,,0,0.1,,130,0,0.15,1537
2010,2/21/12,February,2012,95,Huegel,1748,49,,0,0.03,,133,,0,0.08,,233,0,0.13,1538
2010,2/21/12,February,2012,96,Heritage,1516,24,,0,0.02,,55,,0,0.04,,117,0,0.08,1539
2010,2/21/12,February,2012,97,St Mary's,2041,20,,0,0.01,,91,,0,0.04,,153,0,0.07,1540
2010,2/21/12,February,2012,98,Chavez,2433,55,,0,0.02,,109,,0,0.04,,201,0,0.08,1541
2010,2/21/12,February,2012,99,Meriter - McKee,891,9,,0,0.01,,23,,0,0.03,,51,0,0.06,1542
2010,2/21/12,February,2012,100,Meriter - McKee,1891,24,,0,0.01,,65,,0,0.03,,112,0,0.06,1543
2010,2/21/12,February,2012,101,West Police,497,13,,0,0.03,,32,,0,0.06,,46,0,0.09,1544
2010,2/21/12,February,2012,102,West Police,1199,20,,0,0.02,,56,,0,0.05,,72,0,0.06,1545
2010,2/21/12,February,2012,105,Coventry Village,1744,19,,0,0.01,,43,,0,0.02,,75,0,0.04,1546
2010,2/21/12,February,2012,107,Coventry Village,770,33,,0,0.04,,80,,0,0.1,,184,0,0.24,1547
2010,2/21/12,February,2012,106,Blackhawk Church,1425,32,,0,0.02,,67,,0,0.05,,95,0,0.07,1548
2010,2/21/12,February,2012,108,Lussier,1753,49,,0,0.03,,116,,0,0.07,,168,0,0.1,1549
2010,2/21/12,February,2012,109,High Point Church,2069,42,,0,0.02,,144,,0,0.07,,214,0,0.1,1550
2010,2/21/12,February,2012,110,Attic Angel Place,1160,36,,0,0.03,,109,,0,0.09,,190,0,0.16,1551
2010,2/21/12,February,2012,111,The Jefferson,2016,26,,0,0.01,,72,,0,0.04,,101,0,0.05,1552
2010,4/3/12,April,2012,1,Glendale,1155,103,,NA,0.09,NA,178,,NA,0.15,NA,275,NA,0.24,1553
2010,4/3/12,April,2012,2,Glendale,1097,136,,NA,0.12,NA,222,,NA,0.2,NA,360,NA,0.33,1554
2010,4/3/12,April,2012,3,City Church,845,94,,NA,0.11,NA,180,,NA,0.21,NA,293,NA,0.35,1555
2010,4/3/12,April,2012,4,City Church,576,82,,NA,0.14,NA,154,,NA,0.27,NA,235,NA,0.41,1556
2010,4/3/12,April,2012,7,City Church,1039,157,,NA,0.15,NA,240,,NA,0.23,NA,341,NA,0.33,1557
2010,4/3/12,April,2012,5,Elvehjem,1047,118,,NA,0.11,NA,252,,NA,0.24,NA,423,NA,0.4,1558
2010,4/3/12,April,2012,6,Elvehjem,1752,169,,NA,0.1,NA,401,,NA,0.23,NA,631,NA,0.36,1559
2010,4/3/12,April,2012,8,Door Creek Church,1482,116,,NA,0.08,NA,280,,NA,0.19,NA,423,NA,0.29,1560
2010,4/3/12,April,2012,9,East Police District,1594,178,,NA,0.11,NA,363,,NA,0.23,NA,539,NA,0.34,1561
2010,4/3/12,April,2012,10,Kennedy,1582,271,,NA,0.17,NA,459,,NA,0.29,NA,710,NA,0.45,1562
2010,4/3/12,April,2012,11,American Family,751,49,,NA,0.07,NA,118,,NA,0.16,NA,184,NA,0.25,1563
2010,4/3/12,April,2012,17,American Family,926,16,,NA,0.02,NA,156,,NA,0.17,NA,214,NA,0.23,1564
2010,4/3/12,April,2012,12,New Beginnings,1817,177,,NA,0.1,NA,405,,NA,0.22,NA,706,NA,0.39,1565
2010,4/3/12,April,2012,13,LaFollette,544,54,,NA,0.1,NA,124,,NA,0.23,NA,188,NA,0.35,1566
2010,4/3/12,April,2012,14,LaFollette,496,70,,NA,0.14,NA,135,,NA,0.27,NA,232,NA,0.47,1567
2010,4/3/12,April,2012,15,LaFollette,1103,139,,NA,0.13,NA,244,,NA,0.22,NA,416,NA,0.38,1568
2010,4/3/12,April,2012,16,Whitehorse,2419,284,,NA,0.12,NA,545,,NA,0.23,NA,920,NA,0.38,1569
2010,4/3/12,April,2012,18,Hy-Vee,826,48,,NA,0.06,NA,110,,NA,0.13,NA,162,NA,0.2,1570
2010,4/3/12,April,2012,21,Hy-Vee,802,54,,NA,0.07,NA,121,,NA,0.15,NA,211,NA,0.26,1571
2010,4/3/12,April,2012,19,Madison Armory,688,49,,NA,0.07,NA,100,,NA,0.15,NA,156,NA,0.23,1572
2010,4/3/12,April,2012,20,Madison Armory,182,24,,NA,0.13,NA,34,,NA,0.19,NA,66,NA,0.36,1573
2010,4/3/12,April,2012,22,Streets East,1393,52,,NA,0.04,NA,159,,NA,0.11,NA,311,NA,0.22,1574
2010,4/3/12,April,2012,23,Fire Station #11,565,22,,NA,0.04,NA,69,,NA,0.12,NA,122,NA,0.22,1575
2010,4/3/12,April,2012,24,Oakwood East,656,82,,NA,0.13,NA,157,,NA,0.24,NA,253,NA,0.39,1576
2010,4/3/12,April,2012,25,Eastside Lutheran,1957,172,,NA,0.09,NA,346,,NA,0.18,NA,563,NA,0.29,1577
2010,4/3/12,April,2012,26,Eastside Lutheran,1144,96,,NA,0.08,NA,195,,NA,0.17,NA,367,NA,0.32,1578
2010,4/3/12,April,2012,27,Madison College,450,1,,NA,0,NA,1,,NA,0,NA,1,NA,0,1579
2010,4/3/12,April,2012,28,Madison College,1236,95,,NA,0.08,NA,209,,NA,0.17,NA,352,NA,0.28,1580
2010,4/3/12,April,2012,29,East High,3063,250,,NA,0.08,NA,496,,NA,0.16,NA,897,NA,0.29,1581
2010,4/3/12,April,2012,30,Sherman,1155,110,,NA,0.1,NA,224,,NA,0.19,NA,366,NA,0.32,1582
2010,4/3/12,April,2012,31,St Paul,1126,187,,NA,0.17,NA,365,,NA,0.32,NA,531,NA,0.47,1583
2010,4/3/12,April,2012,32,Packers Townhomes,645,48,,NA,0.07,NA,146,,NA,0.23,NA,261,NA,0.4,1584
2010,4/3/12,April,2012,33,Warner Park,899,72,,NA,0.08,NA,142,,NA,0.16,NA,217,NA,0.24,1585
2010,4/3/12,April,2012,34,Warner Park,930,102,,NA,0.11,NA,224,,NA,0.24,NA,327,NA,0.35,1586
2010,4/3/12,April,2012,35,Mendota,1213,70,,NA,0.06,NA,177,,NA,0.15,NA,303,NA,0.25,1587
2010,4/3/12,April,2012,36,Mendota,1231,119,,NA,0.1,NA,298,,NA,0.24,NA,470,NA,0.38,1588
2010,4/3/12,April,2012,37,Lindbergh,1477,171,,NA,0.12,NA,333,,NA,0.23,NA,539,NA,0.36,1589
2010,4/3/12,April,2012,38,Blackhawk School,2503,328,,NA,0.13,NA,784,,NA,0.31,NA,1147,NA,0.46,1590
2010,4/3/12,April,2012,112,Blackhawk School,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,1591
2010,4/3/12,April,2012,39,Hawthorne,1502,129,,NA,0.09,NA,303,,NA,0.2,NA,468,NA,0.31,1592
2010,4/3/12,April,2012,40,Olbrich,2563,294,,NA,0.11,NA,653,,NA,0.25,NA,1049,NA,0.41,1593
2010,4/3/12,April,2012,41,O'Keeffe,2593,311,,NA,0.12,NA,679,,NA,0.26,NA,1052,NA,0.41,1594
2010,4/3/12,April,2012,42,Wil-Mar,3099,211,,NA,0.07,NA,474,,NA,0.15,NA,841,NA,0.27,1595
2010,4/3/12,April,2012,43,Madison Municipal Building,469,31,,NA,0.07,NA,52,,NA,0.11,NA,85,NA,0.18,1596
2010,4/3/12,April,2012,52,Madison Municipal Building,767,73,,NA,0.1,NA,121,,NA,0.16,NA,179,NA,0.23,1597
2010,4/3/12,April,2012,44,Tenney Park,1558,185,,NA,0.12,NA,381,,NA,0.24,NA,591,NA,0.38,1598
2010,4/3/12,April,2012,45,Lapham,3117,159,,NA,0.05,NA,407,,NA,0.13,NA,714,NA,0.23,1599
2010,4/3/12,April,2012,46,Gates of Heaven,2864,113,,NA,0.04,NA,239,,NA,0.08,NA,417,NA,0.15,1600
2010,4/3/12,April,2012,47,Lowell Center,2456,20,,NA,0.01,NA,70,,NA,0.03,NA,104,NA,0.04,1601
2010,4/3/12,April,2012,48,Lowell Center,1174,5,,NA,0,NA,34,,NA,0.03,NA,77,NA,0.07,1602
2010,4/3/12,April,2012,49,Fire Station #1,2515,6,,NA,0,NA,37,,NA,0.01,NA,71,NA,0.03,1603
2010,4/3/12,April,2012,50,Doyle Administration,2008,21,,NA,0.01,NA,68,,NA,0.03,NA,102,NA,0.05,1604
2010,4/3/12,April,2012,51,Madison Senior Center,1515,125,,NA,0.08,NA,252,,NA,0.17,NA,358,NA,0.24,1605
2010,4/3/12,April,2012,53,Capitol Lakes Retirement,2623,103,,NA,0.04,NA,400,,NA,0.15,NA,527,NA,0.2,1606
2010,4/3/12,April,2012,54,Student Services Center,441,0,,NA,0,NA,11,,NA,0.02,NA,13,NA,0.03,1607
2010,4/3/12,April,2012,55,Porchlight,2863,13,,NA,0,NA,49,,NA,0.02,NA,94,NA,0.03,1608
2010,4/3/12,April,2012,56,Gordon Commons,3987,1,,NA,0,NA,40,,NA,0.01,NA,50,NA,0.01,1609
2010,4/3/12,April,2012,57,UW Memorial Library,1739,2,,NA,0,NA,32,,NA,0.02,NA,52,NA,0.03,1610
2010,4/3/12,April,2012,58,UW Memorial Union,1050,0,,NA,0,NA,27,,NA,0.03,NA,29,NA,0.03,1611
2010,4/3/12,April,2012,59,Holt Commons,1435,2,,NA,0,NA,41,,NA,0.03,NA,45,NA,0.03,1612
2010,4/3/12,April,2012,60,Eagle Heights,791,53,,NA,0.07,NA,124,,NA,0.16,NA,189,NA,0.24,1613
